source,exit_timestamp,pnl
daily_trend,2021-07-26T14:05:00+00:00,-9.054357142857143
daily_trend,2021-07-27T12:15:00+00:00,-7.771857142857143
daily_trend,2021-07-28T11:45:00+00:00,-9.022785714285714
daily_trend,2021-07-29T22:00:00+00:00,12.028
channel_breakout,2021-07-29T22:00:00+00:00,10.541500000000042
daily_trend,2021-07-30T16:10:00+00:00,-7.975785714285714
daily_trend,2021-08-02T22:00:00+00:00,-3.8125
daily_trend,2021-08-03T22:00:00+00:00,0.2595
daily_trend,2021-08-04T13:05:00+00:00,15.780642857142857
channel_breakout,2021-08-04T14:00:00+00:00,-4.881272585563465
channel_breakout,2021-08-05T16:30:00+00:00,-5.993784806068788
daily_trend,2021-08-05T22:00:00+00:00,4.329
daily_trend,2021-08-06T12:40:00+00:00,18.730714285714285
channel_breakout,2021-08-06T12:40:00+00:00,10.791899860142621
daily_trend,2021-08-09T22:00:00+00:00,14.231
daily_trend,2021-08-10T22:00:00+00:00,4.126
daily_trend,2021-08-11T22:00:00+00:00,17.536
channel_breakout,2021-08-12T12:00:00+00:00,-7.221932107889643
daily_trend,2021-08-12T13:35:00+00:00,-8.72792857142857
channel_breakout,2021-08-13T14:05:00+00:00,12.07042799112287
daily_trend,2021-08-13T20:50:00+00:00,21.74535714285714
daily_trend,2021-08-16T22:00:00+00:00,13.321
channel_breakout,2021-08-16T22:00:00+00:00,5.155999999999949
channel_breakout,2021-08-17T13:15:00+00:00,-6.420651454016706
daily_trend,2021-08-17T14:10:00+00:00,-7.467071428571429
daily_trend,2021-08-18T11:20:00+00:00,-7.720642857142857
daily_trend,2021-08-19T10:40:00+00:00,-11.737857142857143
daily_trend,2021-08-20T14:30:00+00:00,-8.763714285714286
daily_trend,2021-08-23T22:00:00+00:00,19.0195
channel_breakout,2021-08-23T22:00:00+00:00,11.694499999999834
daily_trend,2021-08-24T22:00:00+00:00,-0.894
channel_breakout,2021-08-24T22:00:00+00:00,-4.449000000000069
daily_trend,2021-08-25T22:00:00+00:00,3.6525
channel_breakout,2021-08-26T13:30:00+00:00,-6.323193694278416
daily_trend,2021-08-26T14:30:00+00:00,-7.2365
daily_trend,2021-08-27T08:30:00+00:00,-7.8002142857142855
channel_breakout,2021-08-27T20:55:00+00:00,3.322499999999991
daily_trend,2021-08-30T22:00:00+00:00,-4.6005
daily_trend,2021-08-31T12:30:00+00:00,-6.454285714285715
daily_trend,2021-09-01T22:00:00+00:00,-2.978
daily_trend,2021-09-02T14:00:00+00:00,-7.273142857142857
channel_breakout,2021-09-03T12:40:00+00:00,-5.085182440889184
daily_trend,2021-09-03T15:05:00+00:00,18.405
daily_trend,2021-09-06T22:00:00+00:00,-3.674
daily_trend,2021-09-07T14:15:00+00:00,20.65835714285714
channel_breakout,2021-09-07T22:00:00+00:00,4.382500000000164
daily_trend,2021-09-08T22:00:00+00:00,6.12
channel_breakout,2021-09-08T22:00:00+00:00,2.1639999999999873
daily_trend,2021-09-09T11:05:00+00:00,-8.1255
daily_trend,2021-09-10T13:30:00+00:00,-11.876357142857144
daily_trend,2021-09-13T22:00:00+00:00,0.1545
daily_trend,2021-09-14T10:05:00+00:00,-5.760785714285714
channel_breakout,2021-09-14T12:30:00+00:00,-5.344684301914413
daily_trend,2021-09-15T12:50:00+00:00,-6.909142857142857
channel_breakout,2021-09-16T12:30:00+00:00,12.961000977571985
daily_trend,2021-09-16T12:40:00+00:00,24.164142857142856
daily_trend,2021-09-17T12:50:00+00:00,-8.393785714285714
daily_trend,2021-09-20T14:20:00+00:00,-11.559142857142858
daily_trend,2021-09-21T22:00:00+00:00,11.621
daily_trend,2021-09-22T18:00:00+00:00,-7.9115714285714285
channel_breakout,2021-09-22T18:35:00+00:00,-6.475429209174081
daily_trend,2021-09-23T22:00:00+00:00,19.4
channel_breakout,2021-09-23T22:00:00+00:00,-3.7490000000000236
daily_trend,2021-09-24T13:00:00+00:00,-11.94507142857143
daily_trend,2021-09-27T10:00:00+00:00,-9.844857142857142
channel_breakout,2021-09-28T07:45:00+00:00,-7.773936643273146
daily_trend,2021-09-28T22:00:00+00:00,13.6275
daily_trend,2021-09-29T14:10:00+00:00,-8.831785714285715
channel_breakout,2021-09-29T22:00:00+00:00,1.0364999999999327
daily_trend,2021-09-30T13:15:00+00:00,-9.376857142857142
channel_breakout,2021-09-30T17:30:00+00:00,-7.272682204866442
channel_breakout,2021-10-01T20:55:00+00:00,-4.544000000000096
daily_trend,2021-10-03T22:00:00+00:00,7.242
daily_trend,2021-10-04T08:30:00+00:00,-9.3965
channel_breakout,2021-10-04T22:00:00+00:00,1.96349999999984
daily_trend,2021-10-05T22:00:00+00:00,-3.427
channel_breakout,2021-10-06T11:20:00+00:00,-7.179647492872846
daily_trend,2021-10-06T12:40:00+00:00,-9.175285714285714
daily_trend,2021-10-07T07:20:00+00:00,-8.102714285714285
daily_trend,2021-10-08T12:30:00+00:00,-7.7122142857142855
channel_breakout,2021-10-08T14:10:00+00:00,-6.570056933626802
daily_trend,2021-10-11T22:00:00+00:00,2.733
daily_trend,2021-10-12T22:00:00+00:00,-0.874
daily_trend,2021-10-13T14:00:00+00:00,20.337357142857144
channel_breakout,2021-10-13T14:45:00+00:00,11.909801711505224
daily_trend,2021-10-14T22:00:00+00:00,3.809
channel_breakout,2021-10-14T22:00:00+00:00,-0.19899999999984175
daily_trend,2021-10-15T12:15:00+00:00,18.65057142857143
daily_trend,2021-10-18T22:00:00+00:00,0.519
daily_trend,2021-10-19T15:40:00+00:00,-8.336857142857143
daily_trend,2021-10-20T22:00:00+00:00,5.43
daily_trend,2021-10-21T12:00:00+00:00,-9.581928571428572
channel_breakout,2021-10-22T13:55:00+00:00,13.719083487792204
daily_trend,2021-10-22T14:10:00+00:00,24.01214285714286
daily_trend,2021-10-25T22:00:00+00:00,9.099
daily_trend,2021-10-26T12:25:00+00:00,-6.817428571428572
daily_trend,2021-10-27T12:10:00+00:00,-8.133857142857142
channel_breakout,2021-10-28T13:50:00+00:00,-7.33280829982732
daily_trend,2021-10-28T14:35:00+00:00,-9.246571428571428
channel_breakout,2021-10-29T20:55:00+00:00,-0.04100000000016735
daily_trend,2021-10-31T22:00:00+00:00,12.909
daily_trend,2021-11-01T22:00:00+00:00,5.404
daily_trend,2021-11-02T14:05:00+00:00,-7.107214285714286
channel_breakout,2021-11-03T14:45:00+00:00,12.651673933388793
daily_trend,2021-11-03T22:00:00+00:00,9.897
daily_trend,2021-11-04T12:30:00+00:00,-12.947785714285715
channel_breakout,2021-11-04T22:00:00+00:00,-6.863000000000056
channel_breakout,2021-11-05T11:15:00+00:00,-7.00695511808749
daily_trend,2021-11-05T12:30:00+00:00,-9.00607142857143
channel_breakout,2021-11-08T21:55:00+00:00,-0.7215000000001055
channel_breakout,2021-11-09T15:05:00+00:00,-6.788143213181002
daily_trend,2021-11-10T06:00:00+00:00,5.336
daily_trend,2021-11-10T13:30:00+00:00,-10.236214285714286
channel_breakout,2021-11-10T14:00:00+00:00,13.062285978427553
channel_breakout,2021-11-12T21:55:00+00:00,-3.0570000000000164
daily_trend,2021-11-15T06:00:00+00:00,3.154
channel_breakout,2021-11-15T15:05:00+00:00,-8.282958138344384
daily_trend,2021-11-16T06:00:00+00:00,-8.666
channel_breakout,2021-11-16T14:00:00+00:00,-7.115718546133849
daily_trend,2021-11-16T15:00:00+00:00,-9.755
daily_trend,2021-11-17T13:00:00+00:00,-11.378285714285715
daily_trend,2021-11-18T13:25:00+00:00,-10.330357142857142
channel_breakout,2021-11-19T18:25:00+00:00,-6.697664678293904
daily_trend,2021-11-22T13:30:00+00:00,24.7945
channel_breakout,2021-11-22T14:15:00+00:00,18.155365108503702
channel_breakout,2021-11-23T16:15:00+00:00,19.002711296688403
daily_trend,2021-11-24T06:00:00+00:00,12.6035
daily_trend,2021-11-24T13:20:00+00:00,-11.449428571428571
channel_breakout,2021-11-24T21:55:00+00:00,-5.844000000000051
channel_breakout,2021-11-26T12:10:00+00:00,-6.708235641071269
daily_trend,2021-11-26T16:40:00+00:00,-10.424642857142857
daily_trend,2021-11-30T06:00:00+00:00,1.161
daily_trend,2021-11-30T15:55:00+00:00,-11.341928571428571
channel_breakout,2021-11-30T21:55:00+00:00,2.6709999999998217
daily_trend,2021-12-02T06:00:00+00:00,-14.8305
channel_breakout,2021-12-02T11:20:00+00:00,-8.763983774657845
daily_trend,2021-12-03T06:00:00+00:00,1.036
channel_breakout,2021-12-07T21:55:00+00:00,-2.7840000000001055
channel_breakout,2021-12-08T11:45:00+00:00,-6.755527980194302
daily_trend,2021-12-10T06:00:00+00:00,-0.0325
channel_breakout,2021-12-10T13:15:00+00:00,-6.690054061555429
daily_trend,2021-12-10T13:55:00+00:00,-8.596
daily_trend,2021-12-14T13:30:00+00:00,-7.464214285714286
channel_breakout,2021-12-14T14:55:00+00:00,-5.3918028638788655
channel_breakout,2021-12-15T19:00:00+00:00,11.374368614914374
daily_trend,2021-12-15T20:15:00+00:00,-7.544928571428572
channel_breakout,2021-12-16T21:55:00+00:00,8.111000000000104
channel_breakout,2021-12-17T18:35:00+00:00,-6.650759178739918
daily_trend,2021-12-21T06:00:00+00:00,7.5315
daily_trend,2021-12-21T13:00:00+00:00,-8.373
daily_trend,2021-12-22T13:55:00+00:00,-7.487571428571429
channel_breakout,2021-12-23T14:30:00+00:00,-5.376366957236087
daily_trend,2021-12-23T14:40:00+00:00,-8.047642857142858
daily_trend,2021-12-27T13:30:00+00:00,-7.055928571428572
channel_breakout,2021-12-27T18:00:00+00:00,-5.137897410619416
channel_breakout,2021-12-28T14:10:00+00:00,-5.101845187916979
daily_trend,2021-12-28T18:50:00+00:00,-7.444214285714286
channel_breakout,2021-12-29T16:00:00+00:00,-5.073427949386996
daily_trend,2021-12-30T16:50:00+00:00,-7.581214285714286
channel_breakout,2021-12-31T21:55:00+00:00,8.334000000000287
daily_trend,2022-01-03T13:25:00+00:00,-8.143857142857144
daily_trend,2022-01-04T15:25:00+00:00,-8.797214285714286
daily_trend,2022-01-06T00:20:00+00:00,-8.04657142857143
channel_breakout,2022-01-06T10:35:00+00:00,-7.6628385081501165
channel_breakout,2022-01-07T13:40:00+00:00,-7.103692039199132
daily_trend,2022-01-11T06:00:00+00:00,-6.046
channel_breakout,2022-01-11T14:05:00+00:00,-6.67459597690663
channel_breakout,2022-01-12T21:55:00+00:00,1.5229999999999109
channel_breakout,2022-01-14T09:15:00+00:00,-5.828856997177127
daily_trend,2022-01-18T06:00:00+00:00,6.124
channel_breakout,2022-01-18T13:35:00+00:00,-5.349451706382979
daily_trend,2022-01-19T13:20:00+00:00,-7.059928571428571
channel_breakout,2022-01-19T19:55:00+00:00,12.653502110773843
channel_breakout,2022-01-20T16:20:00+00:00,-6.580112934668932
daily_trend,2022-01-21T08:55:00+00:00,-10.550071428571428
channel_breakout,2022-01-25T15:00:00+00:00,-6.627630537086816
daily_trend,2022-01-26T19:00:00+00:00,-10.707
channel_breakout,2022-01-26T19:10:00+00:00,-6.235684227688353
channel_breakout,2022-01-27T16:20:00+00:00,17.275303105191142
channel_breakout,2022-01-28T21:55:00+00:00,-0.10400000000004184
daily_trend,2022-02-01T06:00:00+00:00,9.8075
daily_trend,2022-02-02T06:00:00+00:00,-5.016
daily_trend,2022-02-02T13:15:00+00:00,-8.194928571428571
channel_breakout,2022-02-02T21:55:00+00:00,-0.5240000000001146
daily_trend,2022-02-03T14:40:00+00:00,-7.457357142857143
channel_breakout,2022-02-04T13:30:00+00:00,-5.804289643069751
daily_trend,2022-02-04T13:35:00+00:00,-9.255857142857144
channel_breakout,2022-02-07T21:55:00+00:00,5.624000000000024
channel_breakout,2022-02-08T21:55:00+00:00,1.7664999999999509
channel_breakout,2022-02-09T13:50:00+00:00,-4.508134368371202
channel_breakout,2022-02-10T08:30:00+00:00,-4.189193639221685
daily_trend,2022-02-10T15:35:00+00:00,28.197357142857143
daily_trend,2022-02-11T15:25:00+00:00,-12.611357142857143
channel_breakout,2022-02-11T19:00:00+00:00,13.398763723496586
channel_breakout,2022-02-14T21:55:00+00:00,5.970999999999776
daily_trend,2022-02-16T06:00:00+00:00,-0.062
daily_trend,2022-02-16T14:35:00+00:00,-9.234214285714286
channel_breakout,2022-02-17T21:55:00+00:00,13.126000000000204
daily_trend,2022-02-21T06:00:00+00:00,15.8265
daily_trend,2022-02-21T23:00:00+00:00,-16.413
daily_trend,2022-02-22T08:55:00+00:00,-13.124857142857143
daily_trend,2022-02-23T14:55:00+00:00,-10.944071428571428
channel_breakout,2022-02-24T10:55:00+00:00,25.46342094923648
daily_trend,2022-02-24T15:15:00+00:00,-18.85664285714286
daily_trend,2022-02-28T06:00:00+00:00,8.5155
daily_trend,2022-03-03T06:00:00+00:00,18.2945
daily_trend,2022-03-04T00:20:00+00:00,-17.407642857142857
channel_breakout,2022-03-04T21:55:00+00:00,13.972499999999854
daily_trend,2022-03-07T01:00:00+00:00,56.80057142857143
channel_breakout,2022-03-07T12:05:00+00:00,-15.833227103482841
channel_breakout,2022-03-08T08:35:00+00:00,-19.701212607137904
daily_trend,2022-03-08T15:05:00+00:00,75.67014285714286
daily_trend,2022-03-09T13:25:00+00:00,-54.53242857142857
channel_breakout,2022-03-11T21:55:00+00:00,-15.248000000000047
daily_trend,2022-03-13T22:00:00+00:00,0.941
daily_trend,2022-03-14T22:00:00+00:00,20.777
channel_breakout,2022-03-14T22:00:00+00:00,1.3630000000000564
daily_trend,2022-03-15T22:00:00+00:00,4.846
channel_breakout,2022-03-15T22:00:00+00:00,0.9529999999999745
channel_breakout,2022-03-16T19:15:00+00:00,-13.079978507339092
daily_trend,2022-03-16T22:00:00+00:00,-7.5515
daily_trend,2022-03-17T22:00:00+00:00,9.636
daily_trend,2022-03-20T22:00:00+00:00,6.096
daily_trend,2022-03-21T18:55:00+00:00,-15.212571428571428
daily_trend,2022-03-22T13:30:00+00:00,-14.186357142857142
channel_breakout,2022-03-22T18:30:00+00:00,-9.720097188226191
daily_trend,2022-03-23T09:40:00+00:00,-11.247642857142857
channel_breakout,2022-03-23T22:00:00+00:00,2.673499999999649
channel_breakout,2022-03-24T12:30:00+00:00,-9.470475843141003
daily_trend,2022-03-24T22:00:00+00:00,19.998
daily_trend,2022-03-25T13:30:00+00:00,-12.59457142857143
daily_trend,2022-03-28T22:00:00+00:00,11.736
channel_breakout,2022-03-28T22:00:00+00:00,-4.306500000000142
channel_breakout,2022-03-29T12:25:00+00:00,21.043151704836646
daily_trend,2022-03-29T22:00:00+00:00,2.618
daily_trend,2022-03-30T22:00:00+00:00,7.341
daily_trend,2022-03-31T13:10:00+00:00,-12.6075
channel_breakout,2022-03-31T19:50:00+00:00,-9.906388897513352
daily_trend,2022-04-01T11:05:00+00:00,-13.072928571428571
daily_trend,2022-04-04T07:05:00+00:00,-12.319714285714285
daily_trend,2022-04-05T15:55:00+00:00,-9.161642857142857
channel_breakout,2022-04-06T09:00:00+00:00,-10.106076650822388
daily_trend,2022-04-06T22:00:00+00:00,-5.091
daily_trend,2022-04-07T14:45:00+00:00,-13.253714285714286
channel_breakout,2022-04-08T20:55:00+00:00,1.4455000000000382
daily_trend,2022-04-10T22:00:00+00:00,15.468
channel_breakout,2022-04-11T16:50:00+00:00,-8.809658592788992
daily_trend,2022-04-11T22:00:00+00:00,6.499
channel_breakout,2022-04-12T13:55:00+00:00,-9.621948977605825
daily_trend,2022-04-12T22:00:00+00:00,9.586
daily_trend,2022-04-13T22:00:00+00:00,6.415
channel_breakout,2022-04-13T22:00:00+00:00,-0.5600000000001728
daily_trend,2022-04-17T22:00:00+00:00,0.851
channel_breakout,2022-04-18T17:35:00+00:00,-11.184636857782834
daily_trend,2022-04-18T22:00:00+00:00,-6.928
daily_trend,2022-04-19T22:00:00+00:00,24.1215
channel_breakout,2022-04-19T22:00:00+00:00,10.748000000000047
daily_trend,2022-04-20T11:00:00+00:00,-13.966214285714285
channel_breakout,2022-04-21T12:35:00+00:00,-8.21699948192554
daily_trend,2022-04-21T22:00:00+00:00,1.8355
daily_trend,2022-04-22T09:00:00+00:00,-13.767428571428571
channel_breakout,2022-04-22T13:35:00+00:00,-9.291475429431557
daily_trend,2022-04-25T22:00:00+00:00,16.2235
channel_breakout,2022-04-25T22:00:00+00:00,13.135999999999967
daily_trend,2022-04-26T22:00:00+00:00,0.6235
channel_breakout,2022-04-27T11:20:00+00:00,-9.676712078540959
daily_trend,2022-04-27T22:00:00+00:00,12.396
daily_trend,2022-04-28T07:15:00+00:00,-11.9625
channel_breakout,2022-04-29T19:25:00+00:00,-10.268448348949732
daily_trend,2022-04-29T19:50:00+00:00,-12.555571428571428
daily_trend,2022-05-02T22:00:00+00:00,20.296
channel_breakout,2022-05-02T22:00:00+00:00,7.568999999999733
channel_breakout,2022-05-03T13:10:00+00:00,-10.811910715235399
daily_trend,2022-05-03T14:35:00+00:00,-14.79192857142857
daily_trend,2022-05-04T18:00:00+00:00,-11.1745
channel_breakout,2022-05-05T13:50:00+00:00,-11.003060109914713
daily_trend,2022-05-05T15:05:00+00:00,-18.963785714285713
daily_trend,2022-05-06T12:35:00+00:00,-14.766428571428571
channel_breakout,2022-05-09T13:05:00+00:00,-9.709008460553378
daily_trend,2022-05-09T22:00:00+00:00,17.326
daily_trend,2022-05-10T14:45:00+00:00,-13.214214285714286
channel_breakout,2022-05-10T22:00:00+00:00,7.345000000000027
daily_trend,2022-05-11T08:55:00+00:00,-14.75307142857143
daily_trend,2022-05-12T22:00:00+00:00,27.1645
channel_breakout,2022-05-12T22:00:00+00:00,5.246000000000095
channel_breakout,2022-05-13T20:55:00+00:00,0.7584999999999127
daily_trend,2022-05-15T22:00:00+00:00,11.9485
channel_breakout,2022-05-16T09:25:00+00:00,-10.102977836776745
daily_trend,2022-05-16T18:55:00+00:00,-13.188857142857144
daily_trend,2022-05-17T18:30:00+00:00,-13.561785714285714
daily_trend,2022-05-18T15:40:00+00:00,-11.409571428571429
daily_trend,2022-05-19T09:05:00+00:00,-11.343714285714286
channel_breakout,2022-05-19T13:35:00+00:00,-7.930767057011053
channel_breakout,2022-05-20T13:00:00+00:00,-8.795117488888991
daily_trend,2022-05-20T14:00:00+00:00,-10.772214285714286
channel_breakout,2022-05-23T17:10:00+00:00,-9.693604687166044
daily_trend,2022-05-23T22:00:00+00:00,-0.386
daily_trend,2022-05-24T22:00:00+00:00,12.226
channel_breakout,2022-05-24T22:00:00+00:00,-1.3810000000000855
daily_trend,2022-05-25T22:00:00+00:00,6.234
channel_breakout,2022-05-26T14:00:00+00:00,-8.14659513928541
daily_trend,2022-05-26T22:00:00+00:00,-7.358
daily_trend,2022-05-29T22:00:00+00:00,-1.879
daily_trend,2022-05-30T22:00:00+00:00,-6.539
daily_trend,2022-05-31T22:00:00+00:00,16.116
channel_breakout,2022-05-31T22:00:00+00:00,5.036000000000058
channel_breakout,2022-06-01T12:35:00+00:00,-7.894498467291442
daily_trend,2022-06-01T12:50:00+00:00,-11.178
daily_trend,2022-06-02T22:00:00+00:00,19.9065
channel_breakout,2022-06-02T22:00:00+00:00,4.544000000000096
daily_trend,2022-06-03T12:30:00+00:00,-8.32
daily_trend,2022-06-06T22:00:00+00:00,13.2515
daily_trend,2022-06-07T08:40:00+00:00,-9.358714285714285
daily_trend,2022-06-08T22:00:00+00:00,2.269
daily_trend,2022-06-09T22:00:00+00:00,3.3785
channel_breakout,2022-06-10T12:30:00+00:00,11.586967862779375
daily_trend,2022-06-10T14:45:00+00:00,-7.686928571428571
daily_trend,2022-06-13T12:15:00+00:00,-16.618357142857143
channel_breakout,2022-06-13T22:00:00+00:00,11.003499999999804
daily_trend,2022-06-14T22:00:00+00:00,20.966
channel_breakout,2022-06-14T22:00:00+00:00,0.9584999999999582
daily_trend,2022-06-15T22:00:00+00:00,14.629
daily_trend,2022-06-16T22:00:00+00:00,21.5535
daily_trend,2022-06-19T22:00:00+00:00,-10.584
daily_trend,2022-06-20T22:00:00+00:00,-3.857
daily_trend,2022-06-21T14:35:00+00:00,-9.263714285714286
channel_breakout,2022-06-22T11:00:00+00:00,-7.71176725576106
daily_trend,2022-06-22T11:05:00+00:00,-11.251928571428572
daily_trend,2022-06-23T13:50:00+00:00,-9.191928571428571
channel_breakout,2022-06-23T22:00:00+00:00,-0.48649999999997817
channel_breakout,2022-06-24T07:50:00+00:00,-8.06039153037159
daily_trend,2022-06-26T22:00:00+00:00,-12.005
daily_trend,2022-06-27T15:00:00+00:00,-12.809857142857142
daily_trend,2022-06-28T22:00:00+00:00,5.901
channel_breakout,2022-06-29T10:35:00+00:00,-6.256723284982172
daily_trend,2022-06-29T11:05:00+00:00,-7.0244285714285715
daily_trend,2022-06-30T12:40:00+00:00,-7.230785714285714
channel_breakout,2022-06-30T12:40:00+00:00,-6.666146958735226
channel_breakout,2022-07-01T14:15:00+00:00,-9.345576064906481
daily_trend,2022-07-01T20:55:00+00:00,-12.724142857142857
daily_trend,2022-07-04T22:00:00+00:00,-5.046
daily_trend,2022-07-05T08:05:00+00:00,-8.071285714285715
channel_breakout,2022-07-05T17:25:00+00:00,12.693390486739872
channel_breakout,2022-07-06T15:00:00+00:00,18.675292794528104
daily_trend,2022-07-06T22:00:00+00:00,24.763
daily_trend,2022-07-07T22:00:00+00:00,4.331
daily_trend,2022-07-08T07:40:00+00:00,-8.728214285714285
daily_trend,2022-07-11T22:00:00+00:00,6.606
channel_breakout,2022-07-11T22:00:00+00:00,-2.4440000000001874
daily_trend,2022-07-12T22:00:00+00:00,2.533
channel_breakout,2022-07-13T13:35:00+00:00,-7.844234624289356
daily_trend,2022-07-13T14:40:00+00:00,-9.482785714285715
daily_trend,2022-07-14T22:00:00+00:00,16.197
channel_breakout,2022-07-14T22:00:00+00:00,-5.05600000000004
daily_trend,2022-07-17T22:00:00+00:00,0.122
daily_trend,2022-07-18T22:00:00+00:00,-5.606
daily_trend,2022-07-19T22:00:00+00:00,0.8755
daily_trend,2022-07-20T22:00:00+00:00,10.956
channel_breakout,2022-07-20T22:00:00+00:00,1.316000000000031
channel_breakout,2022-07-21T12:35:00+00:00,-7.326205605475707
daily_trend,2022-07-21T12:45:00+00:00,-10.68757142857143
channel_breakout,2022-07-22T13:45:00+00:00,16.480053004518368
daily_trend,2022-07-24T22:00:00+00:00,8.558
daily_trend,2022-07-25T22:00:00+00:00,-6.397
daily_trend,2022-07-26T22:00:00+00:00,4.544
channel_breakout,2022-07-27T16:15:00+00:00,-6.758876144839178
daily_trend,2022-07-27T22:00:00+00:00,14.353
daily_trend,2022-07-28T22:00:00+00:00,16.298
channel_breakout,2022-07-28T22:00:00+00:00,11.63350000000014
daily_trend,2022-07-29T13:35:00+00:00,-10.666071428571428
daily_trend,2022-08-01T09:40:00+00:00,-11.305857142857143
channel_breakout,2022-08-01T22:00:00+00:00,1.8804999999999836
channel_breakout,2022-08-02T18:00:00+00:00,-8.589664629985691
daily_trend,2022-08-02T19:55:00+00:00,-11.465642857142857
daily_trend,2022-08-03T22:00:00+00:00,-2.783
channel_breakout,2022-08-04T13:00:00+00:00,-8.122331399457607
daily_trend,2022-08-04T22:00:00+00:00,20.058
daily_trend,2022-08-05T12:30:00+00:00,-9.9345
daily_trend,2022-08-08T11:10:00+00:00,-9.403785714285714
channel_breakout,2022-08-09T14:55:00+00:00,-6.809134341738854
daily_trend,2022-08-09T22:00:00+00:00,6.028
daily_trend,2022-08-10T12:30:00+00:00,-7.591714285714286
channel_breakout,2022-08-10T13:00:00+00:00,-6.145339695594657
daily_trend,2022-08-11T12:00:00+00:00,-10.071785714285713
daily_trend,2022-08-14T22:00:00+00:00,9.713
daily_trend,2022-08-15T22:00:00+00:00,13.039
channel_breakout,2022-08-15T22:00:00+00:00,4.632499999999936
daily_trend,2022-08-16T22:00:00+00:00,5.277
channel_breakout,2022-08-16T22:00:00+00:00,-1.9880000000000564
daily_trend,2022-08-17T07:20:00+00:00,-7.402857142857143
channel_breakout,2022-08-17T22:00:00+00:00,9.060500000000047
daily_trend,2022-08-18T22:00:00+00:00,3.172
channel_breakout,2022-08-18T22:00:00+00:00,-0.3424999999999727
channel_breakout,2022-08-19T12:40:00+00:00,-6.9357814941872675
daily_trend,2022-08-21T22:00:00+00:00,8.972
channel_breakout,2022-08-22T12:20:00+00:00,11.575842219744345
daily_trend,2022-08-22T22:00:00+00:00,6.099
daily_trend,2022-08-23T08:45:00+00:00,-7.9918571428571425
daily_trend,2022-08-24T22:00:00+00:00,5.6675
channel_breakout,2022-08-25T13:40:00+00:00,-6.935322860510269
daily_trend,2022-08-25T22:00:00+00:00,0.928
daily_trend,2022-08-28T22:00:00+00:00,21.307
channel_breakout,2022-08-29T10:50:00+00:00,-8.821778811715376
daily_trend,2022-08-29T12:45:00+00:00,-12.588214285714285
daily_trend,2022-08-30T22:00:00+00:00,11.05
daily_trend,2022-08-31T22:00:00+00:00,13.075
channel_breakout,2022-08-31T22:00:00+00:00,8.830500000000029
daily_trend,2022-09-01T22:00:00+00:00,9.352
channel_breakout,2022-09-01T22:00:00+00:00,3.9209999999998217
daily_trend,2022-09-04T22:00:00+00:00,8.756
daily_trend,2022-09-05T22:00:00+00:00,-2.0885
daily_trend,2022-09-06T14:00:00+00:00,-11.6055
daily_trend,2022-09-07T09:15:00+00:00,-11.693785714285715
channel_breakout,2022-09-08T12:20:00+00:00,-7.609849264566719
daily_trend,2022-09-08T14:05:00+00:00,-9.469
channel_breakout,2022-09-09T11:55:00+00:00,-7.694556382432893
daily_trend,2022-09-11T22:00:00+00:00,-1.158
daily_trend,2022-09-12T07:10:00+00:00,-9.500357142857142
channel_breakout,2022-09-12T22:00:00+00:00,-4.94600000000014
daily_trend,2022-09-13T22:00:00+00:00,21.047
channel_breakout,2022-09-13T22:00:00+00:00,2.34050000000002
daily_trend,2022-09-14T22:00:00+00:00,3.497
channel_breakout,2022-09-14T22:00:00+00:00,-1.0190000000000055
channel_breakout,2022-09-15T14:50:00+00:00,14.022115956399375
daily_trend,2022-09-15T16:10:00+00:00,27.647142857142857
channel_breakout,2022-09-16T14:05:00+00:00,-8.958463249321767
daily_trend,2022-09-16T14:10:00+00:00,-11.084071428571429
daily_trend,2022-09-19T22:00:00+00:00,-9.6985
daily_trend,2022-09-20T22:00:00+00:00,5.494
daily_trend,2022-09-21T11:50:00+00:00,-8.016357142857142
channel_breakout,2022-09-21T18:30:00+00:00,-7.729437800779806
daily_trend,2022-09-22T12:40:00+00:00,-22.377714285714287
daily_trend,2022-09-23T08:45:00+00:00,-9.798142857142857
channel_breakout,2022-09-23T09:55:00+00:00,-9.3438963261965
daily_trend,2022-09-26T22:00:00+00:00,15.261
channel_breakout,2022-09-26T22:00:00+00:00,1.921500000000151
daily_trend,2022-09-27T22:00:00+00:00,-5.944
channel_breakout,2022-09-28T10:15:00+00:00,-8.294259792045523
daily_trend,2022-09-28T12:20:00+00:00,-11.021357142857143
daily_trend,2022-09-29T15:05:00+00:00,-13.33992857142857
channel_breakout,2022-09-29T22:00:00+00:00,-3.1970000000001164
channel_breakout,2022-09-30T19:50:00+00:00,-9.395655383972553
daily_trend,2022-10-02T22:00:00+00:00,-4.4735
channel_breakout,2022-10-03T17:30:00+00:00,17.629312911663874
daily_trend,2022-10-03T22:00:00+00:00,30.6645
daily_trend,2022-10-04T22:00:00+00:00,21.8295
channel_breakout,2022-10-04T22:00:00+00:00,15.648499999999785
daily_trend,2022-10-05T09:50:00+00:00,-11.787285714285714
daily_trend,2022-10-06T11:25:00+00:00,-10.814
daily_trend,2022-10-07T12:30:00+00:00,-10.235928571428571
channel_breakout,2022-10-07T13:10:00+00:00,-8.275452756344748
daily_trend,2022-10-10T22:00:00+00:00,17.7955
channel_breakout,2022-10-10T22:00:00+00:00,15.197499999999991
