parameters,entry_hour_utc,trades,profit_factor,net_pnl,max_drawdown,average_monthly_pnl,worst_monthly_pnl,positive_months,total_months
impulse_continuation:bars=3:atr=0.5:rr=3.0,8,180,0.9939277296739529,-6.279950016304838,182.9767485597747,-0.08722152800423386,-95.47338190824848,29,72
impulse_continuation:bars=12:atr=0.5:rr=3.0,10,28,0.9874777741817783,-2.546568778973324,64.3910985597513,-0.10186275115893295,-64.3910985597513,8,25
impulse_continuation:bars=3:atr=0.5:rr=2.5,6,401,0.995001299615734,-10.910252268434078,242.40145546967187,-0.14945551052649422,-89.34694609818325,35,73
impulse_continuation:bars=3:atr=0.75:rr=2.0,19,6,0.8890831758033754,-1.173500000000331,10.580000000000382,-0.1955833333333885,-7.289999999999964,2,6
impulse_continuation:bars=3:atr=0.75:rr=2.5,19,6,0.8890831758033754,-1.173500000000331,10.580000000000382,-0.1955833333333885,-7.289999999999964,2,6
impulse_continuation:bars=3:atr=0.75:rr=3.0,19,6,0.8890831758033754,-1.173500000000331,10.580000000000382,-0.1955833333333885,-7.289999999999964,2,6
impulse_continuation:bars=3:atr=0.5:rr=3.0,7,309,0.9903438896406852,-15.533685969124235,300.10586360263096,-0.218784309424285,-113.35696196149911,42,71
impulse_continuation:bars=6:atr=0.75:rr=2.5,12,110,0.9753477587967636,-12.984167821640767,218.32618846948935,-0.2238649624420822,-38.18636420921439,24,58
impulse_continuation:bars=3:atr=0.75:rr=3.0,14,105,0.9756812595024662,-15.473825016460523,100.64357153920719,-0.26226822061797495,-41.498834628842815,24,59
impulse_continuation:bars=6:atr=0.75:rr=2.0,7,258,0.9861439426072542,-18.747434227024996,247.98409978629525,-0.27170194531920283,-78.67216577139425,30,69
impulse_continuation:bars=3:atr=0.35:rr=3.0,7,252,0.9869980610463671,-19.318827343124894,275.7877317085313,-0.27209615976232243,-79.4611508680091,37,71
impulse_continuation:bars=12:atr=0.35:rr=2.0,7,367,0.9900652541859613,-20.197173341390908,291.1087611084911,-0.2805162964082071,-70.68970252929876,33,72
impulse_continuation:bars=3:atr=0.75:rr=2.5,14,105,0.9665223351532571,-21.3015771869741,100.64357153920719,-0.3610436811351542,-41.498834628842815,25,59
impulse_continuation:bars=3:atr=0.75:rr=3.0,5,102,0.9764396975216966,-18.57714385940153,256.0852545914058,-0.3642577227333634,-203.71020141754252,23,51
impulse_continuation:bars=6:atr=0.75:rr=2.0,12,110,0.9582123879708359,-21.86588718294888,215.0965067091472,-0.37699805487842897,-38.18636420921439,24,58
impulse_continuation:bars=3:atr=0.75:rr=2.5,9,65,0.9528960676101704,-16.70442409716088,112.78977193236051,-0.38847497900374145,-28.30999999999949,18,43
impulse_continuation:bars=3:atr=0.5:rr=2.5,7,309,0.9823898101226495,-27.902346982685685,267.892356409925,-0.3929908025730378,-113.35696196149911,43,71
impulse_continuation:bars=3:atr=0.35:rr=2.5,6,500,0.989689411636803,-28.741562385121142,366.7219686067474,-0.39372003267289235,-140.77893771952222,33,73
impulse_continuation:bars=12:atr=0.75:rr=2.0,19,1,0.0,-0.5200000000004366,0.5200000000004366,-0.5200000000004366,-0.5200000000004366,0,1
impulse_continuation:bars=12:atr=0.75:rr=2.5,19,1,0.0,-0.5200000000004366,0.5200000000004366,-0.5200000000004366,-0.5200000000004366,0,1
impulse_continuation:bars=12:atr=0.75:rr=3.0,19,1,0.0,-0.5200000000004366,0.5200000000004366,-0.5200000000004366,-0.5200000000004366,0,1
impulse_continuation:bars=6:atr=0.75:rr=2.0,14,53,0.920832064667877,-26.21727270063184,109.1187183502825,-0.6097040162937637,-31.69192229109467,16,43
impulse_continuation:bars=6:atr=0.5:rr=2.0,13,10,0.7800763167732939,-7.512478280564437,34.1594782805646,-0.7512478280564437,-8.131721926697992,3,10
impulse_continuation:bars=6:atr=0.5:rr=2.5,13,10,0.7800763167732939,-7.512478280564437,34.1594782805646,-0.7512478280564437,-8.131721926697992,3,10
impulse_continuation:bars=6:atr=0.5:rr=3.0,13,10,0.7800763167732939,-7.512478280564437,34.1594782805646,-0.7512478280564437,-8.131721926697992,3,10
impulse_continuation:bars=3:atr=0.35:rr=2.5,7,252,0.9613711371804071,-56.74041263086633,313.7324964616132,-0.7991607412798075,-79.4611508680091,38,71
impulse_continuation:bars=12:atr=0.75:rr=2.0,9,134,0.9355222892871852,-49.01751182890507,114.3925564078645,-0.8308052852356792,-73.49230999127303,24,59
impulse_continuation:bars=6:atr=0.75:rr=2.5,5,179,0.9638205779684628,-52.40658066834135,407.8486996085817,-0.831850486799069,-255.73760733310974,25,63
impulse_continuation:bars=12:atr=0.35:rr=2.0,8,139,0.9412087215561149,-52.678605746600624,212.11682909041247,-0.8361683451841369,-45.153764365873485,25,63
impulse_continuation:bars=3:atr=0.5:rr=2.0,7,309,0.9593059961803314,-64.22196712991376,298.2461410418132,-0.9045347483086446,-113.35696196149911,40,71
impulse_continuation:bars=12:atr=0.75:rr=2.5,10,80,0.8878267844999036,-54.40725928739084,156.35054712557303,-1.0462934478344392,-64.78259855975193,20,52
impulse_continuation:bars=3:atr=0.75:rr=2.0,14,105,0.89991180435661,-63.605268154021815,100.64357153920719,-1.0780553924410476,-41.498834628842815,27,59
impulse_continuation:bars=12:atr=0.75:rr=2.0,10,80,0.8783456258039987,-58.027506096328125,177.412648732472,-1.1159135787755408,-64.78259855975193,22,52
impulse_continuation:bars=3:atr=0.75:rr=3.0,9,65,0.858647059255681,-50.8697908822744,149.38322387582025,-1.1830183926110325,-28.30999999999949,16,43
impulse_continuation:bars=3:atr=0.75:rr=2.0,5,102,0.9180428966093818,-63.017946904357814,230.5241038555805,-1.2356460177325062,-203.71020141754252,21,51
impulse_continuation:bars=12:atr=0.75:rr=3.0,10,80,0.8597527650266652,-69.0365030561561,156.35054712557303,-1.327625058772233,-64.78259855975193,19,52
impulse_continuation:bars=6:atr=0.75:rr=3.0,14,53,0.8253311471583087,-57.843379747697554,105.50141518297528,-1.3451948778534315,-31.69192229109467,16,43
impulse_continuation:bars=6:atr=0.5:rr=3.0,5,383,0.9654133430465203,-99.37999897042846,450.15694154635617,-1.3613698489099788,-353.81169685626446,28,73
impulse_continuation:bars=6:atr=0.75:rr=2.5,14,53,0.8108100485653734,-62.652190286037694,110.31022572131542,-1.457027681070644,-31.69192229109467,16,43
impulse_continuation:bars=6:atr=0.75:rr=3.0,10,61,0.8139680949911476,-63.8302119624459,93.64896115986107,-1.4844235340103697,-36.04808903452158,13,43
impulse_continuation:bars=3:atr=0.5:rr=3.0,9,74,0.8337739690988344,-76.86481400339858,160.98740767921822,-1.5686696735387464,-36.52223082187402,17,49
impulse_continuation:bars=6:atr=0.75:rr=3.0,9,96,0.8496679234427219,-78.31708108328553,169.24845126715786,-1.5983077772099088,-35.886495527944135,21,49
impulse_continuation:bars=6:atr=0.75:rr=2.0,9,96,0.8434919384123742,-79.45339050855296,170.3847606924253,-1.6214977654806726,-35.886495527944135,22,49
impulse_continuation:bars=3:atr=0.75:rr=3.0,15,48,0.8454087884339969,-50.687939750508576,136.12687067279012,-1.635094830661567,-79.5766567474675,13,31
impulse_continuation:bars=12:atr=0.35:rr=2.5,11,6,0.629863760224129,-10.267905546193333,20.060107978659516,-1.7113175910322223,-7.680773466537175,2,6
impulse_continuation:bars=3:atr=0.75:rr=2.0,21,1,0.0,-1.7640000000001237,1.7640000000001237,-1.7640000000001237,-1.7640000000001237,0,1
impulse_continuation:bars=3:atr=0.75:rr=2.5,21,1,0.0,-1.7640000000001237,1.7640000000001237,-1.7640000000001237,-1.7640000000001237,0,1
impulse_continuation:bars=3:atr=0.75:rr=3.0,21,1,0.0,-1.7640000000001237,1.7640000000001237,-1.7640000000001237,-1.7640000000001237,0,1
impulse_continuation:bars=3:atr=0.75:rr=2.0,7,173,0.8782453075763652,-116.59760085037533,247.30370965463453,-1.7666303159147778,-68.43919228360255,35,66
impulse_continuation:bars=6:atr=0.75:rr=2.5,10,61,0.737848407452976,-89.94796735416458,99.45359883002084,-2.091813194282897,-36.04808903452158,13,43
impulse_continuation:bars=6:atr=0.75:rr=2.5,9,96,0.7998452061410454,-104.27275122410424,195.20412140797657,-2.128015331104168,-35.886495527944135,21,49
impulse_continuation:bars=3:atr=0.5:rr=2.5,9,74,0.7698620420548973,-106.41841856339624,178.01273427811793,-2.171804460477474,-36.52223082187402,17,49
impulse_continuation:bars=3:atr=0.5:rr=2.0,9,74,0.7648868712670189,-108.7189943226333,174.54172824059765,-2.21875498617619,-36.52223082187402,17,49
impulse_continuation:bars=12:atr=0.35:rr=2.0,11,6,0.5095577351111953,-13.605300725994084,20.060107978659516,-2.267550120999014,-7.680773466537175,2,6
impulse_continuation:bars=6:atr=0.75:rr=2.0,19,2,0.14657423246599194,-4.739499999999907,5.553499999999758,-2.3697499999999536,-5.553499999999758,1,2
impulse_continuation:bars=6:atr=0.75:rr=2.5,19,2,0.14657423246599194,-4.739499999999907,5.553499999999758,-2.3697499999999536,-5.553499999999758,1,2
impulse_continuation:bars=6:atr=0.75:rr=3.0,19,2,0.14657423246599194,-4.739499999999907,5.553499999999758,-2.3697499999999536,-5.553499999999758,1,2
impulse_continuation:bars=6:atr=0.75:rr=2.0,10,61,0.6994302215412873,-102.9520103493046,104.16112192987157,-2.394232798821037,-36.04808903452158,13,43
impulse_continuation:bars=3:atr=0.75:rr=2.0,15,48,0.7714594096731182,-74.93473630025028,140.92270510015942,-2.4172495580725895,-79.5766567474675,13,31
impulse_continuation:bars=3:atr=0.75:rr=2.5,15,48,0.7701278961985331,-75.37131787622138,138.66848418687778,-2.4313328347168186,-79.5766567474675,13,31
impulse_continuation:bars=3:atr=0.75:rr=2.5,7,173,0.8327802798104573,-162.5066435766505,239.40802856545452,-2.4622218723734925,-68.43919228360255,33,66
impulse_continuation:bars=6:atr=0.75:rr=2.0,5,179,0.8901169377919744,-157.95378752314787,391.2044486980608,-2.5072029765579025,-255.73760733310974,29,63
impulse_continuation:bars=6:atr=0.35:rr=2.5,7,228,0.8604930817499399,-184.77513384154759,307.50360565910796,-2.531166217007501,-76.73024779524394,33,73
impulse_continuation:bars=12:atr=0.5:rr=3.0,7,377,0.9156126377219279,-183.56542198703073,240.19408831992268,-2.549519749819871,-73.94020252929886,33,72
impulse_continuation:bars=12:atr=0.35:rr=3.0,11,6,0.43500780693792934,-15.673381445196583,20.060107978659516,-2.612230240866097,-7.680773466537175,2,6
impulse_continuation:bars=6:atr=0.35:rr=3.0,7,228,0.8554140008509719,-191.5362894194493,329.22360240675334,-2.6237847865677986,-76.73024779524394,31,73
impulse_continuation:bars=3:atr=0.35:rr=2.0,7,252,0.8725559137892858,-186.50935549495966,372.8064954058236,-2.626892330914925,-79.4611508680091,37,71
impulse_continuation:bars=3:atr=0.75:rr=3.0,7,173,0.8134474906499604,-183.4636542823498,255.04363888151602,-2.779752337611361,-68.43919228360255,30,66
impulse_continuation:bars=3:atr=0.75:rr=3.0,10,80,0.6763125831603305,-144.5311538962983,172.0974463709308,-2.890623077925966,-41.73710738946602,16,50
impulse_continuation:bars=3:atr=0.75:rr=2.0,10,80,0.6567349907513802,-151.74779498003136,172.55377119669288,-3.034955899600627,-41.73710738946602,17,50
impulse_continuation:bars=3:atr=0.75:rr=2.5,10,80,0.6390504903268316,-161.16922196331916,182.36025576110887,-3.223384439266383,-41.73710738946602,16,50
impulse_continuation:bars=12:atr=0.35:rr=3.0,8,139,0.7840208906206902,-203.175508562897,310.8406236576943,-3.2250080724269363,-48.13591947968871,22,63
impulse_continuation:bars=6:atr=0.35:rr=2.0,7,228,0.8211192207828172,-235.89510857980895,310.0790701896026,-3.2314398435590266,-76.73024779524394,32,73
impulse_continuation:bars=12:atr=0.75:rr=2.0,13,58,0.6852073372166929,-130.9928222992371,196.99450330385048,-3.358790315365054,-47.66285631650317,18,39
impulse_continuation:bars=12:atr=0.75:rr=2.0,17,3,0.32046902713001374,-10.344499999999925,11.195000000000164,-3.448166666666642,-11.195000000000164,1,3
impulse_continuation:bars=12:atr=0.75:rr=2.5,17,3,0.32046902713001374,-10.344499999999925,11.195000000000164,-3.448166666666642,-11.195000000000164,1,3
impulse_continuation:bars=12:atr=0.75:rr=3.0,17,3,0.32046902713001374,-10.344499999999925,11.195000000000164,-3.448166666666642,-11.195000000000164,1,3
impulse_continuation:bars=12:atr=0.75:rr=2.5,13,58,0.6730759627001277,-137.90477160724254,185.39690148752902,-3.536019784801091,-47.66285631650317,17,39
impulse_continuation:bars=12:atr=0.5:rr=2.0,14,4,0.2863952033909481,-14.82050425417333,18.450504254172984,-3.7051260635433323,-12.355188377819559,2,4
impulse_continuation:bars=12:atr=0.5:rr=2.5,14,4,0.2863952033909481,-14.82050425417333,18.450504254172984,-3.7051260635433323,-12.355188377819559,2,4
impulse_continuation:bars=12:atr=0.5:rr=3.0,14,4,0.2863952033909481,-14.82050425417333,18.450504254172984,-3.7051260635433323,-12.355188377819559,2,4
impulse_continuation:bars=12:atr=0.35:rr=2.5,8,139,0.7453009969605527,-239.60002252866002,345.2681319220694,-3.8031749607723815,-48.13591947968871,22,63
impulse_continuation:bars=12:atr=0.5:rr=2.5,7,377,0.8733184232089315,-273.90866949439487,289.2306623702691,-3.8042870763110397,-73.94020252929886,32,72
impulse_continuation:bars=12:atr=0.5:rr=2.0,8,198,0.792873174121998,-264.87508431101105,303.61880704179634,-3.83876933784074,-63.469362369548435,33,69
impulse_continuation:bars=12:atr=0.75:rr=3.0,13,58,0.6268083307690036,-157.42162104715408,190.80041056913592,-4.036451821721899,-47.66285631650317,17,39
impulse_continuation:bars=6:atr=0.5:rr=2.0,15,2,0.523876801356323,-8.424999999999727,17.69499999999971,-4.212499999999864,-17.69499999999971,1,2
impulse_continuation:bars=6:atr=0.5:rr=2.5,15,2,0.523876801356323,-8.424999999999727,17.69499999999971,-4.212499999999864,-17.69499999999971,1,2
impulse_continuation:bars=6:atr=0.5:rr=3.0,15,2,0.523876801356323,-8.424999999999727,17.69499999999971,-4.212499999999864,-17.69499999999971,1,2
impulse_continuation:bars=6:atr=0.5:rr=3.0,7,291,0.822722090832318,-297.5704078085996,463.20765284308277,-4.2510058258371375,-107.10945480831742,35,70
impulse_continuation:bars=3:atr=0.75:rr=2.0,17,6,0.001804071144052979,-28.495046055030343,28.546546055030603,-4.749174342505057,-10.175000000000182,1,6
impulse_continuation:bars=3:atr=0.75:rr=2.5,17,6,0.001804071144052979,-28.495046055030343,28.546546055030603,-4.749174342505057,-10.175000000000182,1,6
impulse_continuation:bars=3:atr=0.75:rr=3.0,17,6,0.001804071144052979,-28.495046055030343,28.546546055030603,-4.749174342505057,-10.175000000000182,1,6
impulse_continuation:bars=12:atr=0.5:rr=3.0,8,198,0.7511536334711815,-328.35031017422784,372.01427421671633,-4.758700147452577,-63.469362369548435,31,69
impulse_continuation:bars=6:atr=0.5:rr=2.5,7,291,0.7992220787996689,-334.6202711617584,452.8972730499811,-4.78028958802512,-107.10945480831742,31,70
impulse_continuation:bars=3:atr=0.5:rr=2.5,11,45,0.5230328092731629,-170.68727747786625,186.91952630556443,-4.876779356510464,-73.81237698227051,12,35
impulse_continuation:bars=3:atr=0.5:rr=2.0,15,8,0.3478240275058346,-39.074417245553605,40.80963327722293,-4.884302155694201,-17.69499999999971,3,8
impulse_continuation:bars=3:atr=0.5:rr=2.5,15,8,0.3478240275058346,-39.074417245553605,40.80963327722293,-4.884302155694201,-17.69499999999971,3,8
impulse_continuation:bars=3:atr=0.5:rr=3.0,15,8,0.3478240275058346,-39.074417245553605,40.80963327722293,-4.884302155694201,-17.69499999999971,3,8
impulse_continuation:bars=12:atr=0.5:rr=2.0,13,6,0.030497381962371867,-30.088950884532323,30.088950884532323,-5.014825147422054,-8.601362200517542,1,6
impulse_continuation:bars=12:atr=0.5:rr=2.5,13,6,0.030497381962371867,-30.088950884532323,30.088950884532323,-5.014825147422054,-8.601362200517542,1,6
impulse_continuation:bars=12:atr=0.5:rr=3.0,13,6,0.030497381962371867,-30.088950884532323,30.088950884532323,-5.014825147422054,-8.601362200517542,1,6
impulse_continuation:bars=3:atr=0.5:rr=3.0,11,45,0.5066251053333576,-176.55893148174118,194.5676664027426,-5.04454089947832,-73.81237698227051,12,35
impulse_continuation:bars=12:atr=0.5:rr=2.5,8,198,0.7299618952437265,-353.6338159215177,397.29777996400617,-5.125127766978517,-63.469362369548435,31,69
impulse_continuation:bars=3:atr=0.5:rr=2.0,11,45,0.4940284614225699,-181.06676115282198,200.04630026826248,-5.173336032937771,-73.81237698227051,12,35
impulse_continuation:bars=6:atr=0.35:rr=2.5,10,13,0.38476749884743483,-62.949664699351615,62.95500110958665,-5.245805391612635,-28.48994602181756,2,12
impulse_continuation:bars=6:atr=0.5:rr=3.0,9,71,0.4765588288257788,-262.9915264501367,281.1746161297465,-5.259830529002734,-47.9271424086005,15,50
impulse_continuation:bars=6:atr=0.5:rr=2.0,7,291,0.7744038400296429,-373.5200360665308,446.95774254527373,-5.3360005152361545,-107.10945480831742,34,70
impulse_continuation:bars=12:atr=0.75:rr=2.0,8,267,0.7634770239319995,-368.915123603696,391.9950517748712,-5.346595994256464,-99.82597486626901,33,69
impulse_continuation:bars=3:atr=0.35:rr=2.0,13,1,0.0,-5.382436167875767,5.382436167875767,-5.382436167875767,-5.382436167875767,0,1
impulse_continuation:bars=3:atr=0.35:rr=2.5,13,1,0.0,-5.382436167875767,5.382436167875767,-5.382436167875767,-5.382436167875767,0,1
impulse_continuation:bars=3:atr=0.35:rr=3.0,13,1,0.0,-5.382436167875767,5.382436167875767,-5.382436167875767,-5.382436167875767,0,1
impulse_continuation:bars=12:atr=0.5:rr=2.0,7,377,0.8180649675006203,-392.0065914096929,401.32128452455663,-5.44453599180129,-73.94020252929886,29,72
impulse_continuation:bars=6:atr=0.5:rr=2.0,17,1,0.0,-5.650000000000546,5.650000000000546,-5.650000000000546,-5.650000000000546,0,1
impulse_continuation:bars=6:atr=0.5:rr=2.5,17,1,0.0,-5.650000000000546,5.650000000000546,-5.650000000000546,-5.650000000000546,0,1
impulse_continuation:bars=6:atr=0.5:rr=3.0,17,1,0.0,-5.650000000000546,5.650000000000546,-5.650000000000546,-5.650000000000546,0,1
impulse_continuation:bars=6:atr=0.5:rr=2.5,9,71,0.43707085030106085,-282.8313944630968,298.34346444729476,-5.6566278892619355,-47.9271424086005,15,50
impulse_continuation:bars=6:atr=0.35:rr=2.0,10,13,0.32709106101416446,-68.85103111912895,68.85103111912895,-5.737585926594079,-28.48994602181756,2,12
impulse_continuation:bars=12:atr=0.75:rr=3.0,8,267,0.7456023114189261,-406.82470474020715,415.6457047402073,-5.896010213626191,-99.82597486626901,30,69
impulse_continuation:bars=6:atr=0.5:rr=2.0,9,71,0.4111598066032222,-295.84982959827016,310.55376694439565,-5.916996591965403,-47.9271424086005,15,50
impulse_continuation:bars=12:atr=0.35:rr=2.0,13,1,0.0,-5.923738175929657,5.923738175929657,-5.923738175929657,-5.923738175929657,0,1
impulse_continuation:bars=12:atr=0.35:rr=2.5,13,1,0.0,-5.923738175929657,5.923738175929657,-5.923738175929657,-5.923738175929657,0,1
impulse_continuation:bars=12:atr=0.35:rr=3.0,13,1,0.0,-5.923738175929657,5.923738175929657,-5.923738175929657,-5.923738175929657,0,1
impulse_continuation:bars=12:atr=0.75:rr=2.5,15,9,0.403913678830664,-41.96665674746714,51.41315674746693,-5.995236678209592,-27.457156747466797,2,7
impulse_continuation:bars=12:atr=0.75:rr=3.0,15,9,0.403913678830664,-41.96665674746714,51.41315674746693,-5.995236678209592,-27.457156747466797,2,7
impulse_continuation:bars=6:atr=0.35:rr=3.0,10,13,0.24216540288760727,-77.54049679823947,77.54049679823947,-6.461708066519956,-28.48994602181756,2,12
impulse_continuation:bars=12:atr=0.75:rr=2.5,8,267,0.7186680388346023,-447.52550503305247,456.3465050330526,-6.485876884536992,-99.82597486626901,34,69
impulse_continuation:bars=6:atr=0.75:rr=2.0,15,29,0.4705259615750207,-126.87548695102168,195.27712943253437,-6.67765720794851,-89.02952466955048,8,19
impulse_continuation:bars=6:atr=0.75:rr=3.0,5,179,0.7148806858158935,-445.948170443972,481.71627530213254,-7.078542387999556,-255.73760733310974,23,63
impulse_continuation:bars=6:atr=0.75:rr=2.5,15,29,0.32029806072675737,-166.3412392819787,198.76623928197978,-8.754802067472562,-89.02952466955048,7,19
impulse_continuation:bars=6:atr=0.75:rr=3.0,15,29,0.32029806072675737,-166.3412392819787,198.76623928197978,-8.754802067472562,-89.02952466955048,7,19
impulse_continuation:bars=12:atr=0.75:rr=3.0,7,331,0.6854431090087004,-605.6595757448476,674.6560757448487,-8.777675010794894,-129.6915209064673,22,69
impulse_continuation:bars=12:atr=0.5:rr=2.0,15,2,0.0,-17.562000000001262,17.562000000001262,-8.781000000000631,-16.545000000000528,0,2
impulse_continuation:bars=12:atr=0.5:rr=2.5,15,2,0.0,-17.562000000001262,17.562000000001262,-8.781000000000631,-16.545000000000528,0,2
impulse_continuation:bars=12:atr=0.5:rr=3.0,15,2,0.0,-17.562000000001262,17.562000000001262,-8.781000000000631,-16.545000000000528,0,2
impulse_continuation:bars=12:atr=0.75:rr=2.5,7,331,0.6714418509698241,-624.594583461595,693.5910834615961,-9.052095412486883,-129.6915209064673,22,69
impulse_continuation:bars=12:atr=0.75:rr=2.0,7,331,0.6676724650345528,-629.8777437563276,698.8742437563287,-9.128662952990256,-129.6915209064673,22,69
impulse_continuation:bars=6:atr=0.35:rr=2.0,12,2,0.0,-20.624967405409507,20.624967405409507,-10.312483702704753,-13.287993479184706,0,2
impulse_continuation:bars=6:atr=0.35:rr=2.5,12,2,0.0,-20.624967405409507,20.624967405409507,-10.312483702704753,-13.287993479184706,0,2
impulse_continuation:bars=6:atr=0.35:rr=3.0,12,2,0.0,-20.624967405409507,20.624967405409507,-10.312483702704753,-13.287993479184706,0,2
impulse_continuation:bars=3:atr=0.5:rr=2.0,16,2,0.23825683157707087,-21.324999999999818,27.99499999999989,-10.662499999999909,-27.99499999999989,1,2
impulse_continuation:bars=3:atr=0.5:rr=2.5,16,2,0.23825683157707087,-21.324999999999818,27.99499999999989,-10.662499999999909,-27.99499999999989,1,2
impulse_continuation:bars=3:atr=0.5:rr=3.0,16,2,0.23825683157707087,-21.324999999999818,27.99499999999989,-10.662499999999909,-27.99499999999989,1,2
impulse_continuation:bars=6:atr=0.75:rr=2.0,16,7,0.3610547629157036,-74.25328774593527,102.68128774593515,-12.375547957655877,-68.80961759697493,2,6
impulse_continuation:bars=6:atr=0.75:rr=2.5,16,7,0.3610547629157036,-74.25328774593527,102.68128774593515,-12.375547957655877,-68.80961759697493,2,6
impulse_continuation:bars=6:atr=0.75:rr=3.0,16,7,0.3610547629157036,-74.25328774593527,102.68128774593515,-12.375547957655877,-68.80961759697493,2,6
